AÑO,MES,Date,Periodo,Estacion_clima,Station_ID,Latitude,Longitude,Station_Name,Data_Freq,Vertiente,Familia,Especies,CCODE,Ambiente,Miller_66_76,V_Economico,count,TOTAL
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,P,Gerreidae,"Eugerres periche (Evermann & Radcliffe, 1917)",E. PERICHE,M,P,1.0,0.0,5
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,I,Cichlidae,"Astronotus ocellatus (agassiz, 1831)",A. OCELLATUS,D,1,1.0,0.0,2
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Carangidae,"Caranx hippos (Linnaeus, 1766)",C. HIPPOS,M,P,1.0,0.0,15
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Eleotridae,"Gobiomorus dormitor Lacepède, 1800",G. DORMITOR,D,2,0.0,0.0,12
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,P,Sciaenidae,"Cynoscion albus (Günther, 1864)",C. ALBUS,M,P,1.0,0.0,3
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,I,Poeciliidae,"Gambusia holbrooki Girard, 1859",G. HOLBROOKI,D,2,0.0,0.0,57
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Bryconidae,"Brycon chagrensis (Kner, 1863)",B. CHAGRENSIS,D,1,1.0,1.0,67
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Cichlidae,"Vieja maculicauda (Regan, 1905)",V. MACULICAUDA,D,2,1.0,3.0,10
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Centropomidae,"Centropomus undecimalis (Bloch, 1792)",C. UNDECIMALIS,M,P,1.0,0.0,1
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Megalopidae,"Megalops atlanticus Valenciennes, 1847",M. ATLANTICUS,M,P,1.0,0.0,2
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Carangidae,"Caranx latus Agassiz, 1831",C. LATUS,M,P,1.0,0.0,99
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Sciaenidae,"Micropogonias furnieri (Desmarest, 1823)",M. FURNIERI,M,P,1.0,0.0,2
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,A,Mugilidae,"Mugil curema Valenciennes, 1836",M. CUREMA,M,P,1.0,1.0,5
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,P,Eleotridae,"Dormitator latifrons (Richardson, 1844)",D. LATIFRONS,D,2,1.0,0.0,7
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,P,Centropomidae,"Centropomus nigrescens Günther, 1864",C. NIGRESCENS,M,P,1.0,0.0,5
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,A,Characidae,"Astyanax ruberrimus Eigenmann, 1913",A. RUBERRIMUS,D,1,0.0,0.0,13
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Cichlidae,"Parachromis managuensis (Günther, 1867)",P. MANAGUENSIS,D,2,1.0,3.0,4
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,P,Centropomidae,"Centropomus robalito Jordan & Gilbert, 1882",C. ROBALITO,M,P,1.0,0.0,2
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,I,Cichlidae,"Oreochromis niloticus (Linnaeus, 1758)",O. NILOTICUS,D,2,1.0,0.0,2
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,P,Ariidae,"Cathorops tuyra (Meek & Hildebrand, 1923)",C. TUYRA,M,P,1.0,0.0,48
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Lutjanidae,"Lutjanus jocu (Bloch & Schneider, 1801)",L. JOCU,M,P,1.0,0.0,2
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,A,Erythrinidae,"Hoplias microlepis (Günther, 1864)",H. MICROLEPIS,D,1,1.0,1.0,1
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,P,Syngnathidae,"Microphis lineatus (Kaup, 1856)",M. LINEATUS,M,P,1.0,0.0,3
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Mugillidae,"Dajaus monticola (Bancroft, 1834)",D. MONTICOLA,M,P,1.0,0.0,2
2024,10,2024-10-01,2017-2025,LLUVIOSA,B-67,9.10666,-79.78751,Boya 67,Semestral,A,Loricariidae,"Pterygoplichthys pardalis (Castelnau, 1855)",P. PARDALIS,D,I,1.0,0.0,3
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,I,Cichlidae,"Cichla monoculus Agassiz, 1831",C. MONOCULUS,D,1,1.0,6.0,104
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,P,Gerreidae,"Eugerres periche (Evermann & Radcliffe, 1917)",E. PERICHE,M,P,1.0,0.0,8
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Elopidae,"Elops saurus Linnaeus, 1766",E. SAURUS,M,P,1.0,0.0,3
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Centropomidae,"Centropomus undecimalis (Bloch, 1792)",C. UNDECIMALIS,M,P,1.0,0.0,2
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Sciaenidae,"Micropogonias furnieri (Desmarest, 1823)",M. FURNIERI,M,P,1.0,0.0,2
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,I,Poeciliidae,"Gambusia holbrooki Girard, 1859",G. HOLBROOKI,D,2,0.0,0.0,33
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,P,Syngnathidae,"Microphis lineatus (Kaup, 1856)",M. LINEATUS,M,P,1.0,0.0,1
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Cichlidae,"Parachromis managuensis (Günther, 1867)",P. MANAGUENSIS,D,2,1.0,0.0,3
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,I,Cichlidae,"Astronotus ocellatus (Agassiz, 1831)",A. OCELLATUS,D,1,1.0,0.0,4
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Eleotridae,"Gobiomorus dormitor Lacepède, 1800",G. DORMITOR,D,2,0.0,0.0,3
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Atherinidae,"Atherinella chagresi (Meek & Hildebrand, 1914)",A. CHAGRESI,D,P,0.0,0.0,15
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,P,Gobiidae,"Gobioides peruanus (Steindachner, 1880)",G. PERUANUS,D,2,0.0,0.0,1
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,A,Characidae,"Astyanax ruberrimus Eigenmann, 1913",A. RUBERRIMUS,D,1,0.0,0.0,30
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Lutjanidae,"Lutjanus jocu (Bloch & Schneider, 1801)",L. JOCU,M,P,1.0,0.0,1
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Carangidae,"Caranx latus Agassiz, 1831",C. LATUS,M,P,1.0,0.0,8
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Carangidae,"Caranx hippos (Linnaeus, 1766)",C. HIPPOS,M,P,1.0,0.0,23
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,I,Cichlidae,"Coptodon rendalli (Boulenger, 1897)",C. RENDALLI,D,1,1.0,2.0,2
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,I,Cichlidae,"Oreochromis niloticus (Linnaeus, 1758)",O. NILOTICUS,D,2,1.0,0.0,4
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Cichlidae,"Vieja maculicauda (Regan, 1905)",V. MACULICAUDA,D,2,1.0,0.0,2
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Bryconidae,"Brycon chagrensis (Kner, 1863)",B. CHAGRENSIS,D,1,1.0,0.0,24
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,P,Ariidae,"Cathorops tuyra (Meek & Hildebrand, 1923)",C. TUYRA,M,P,1.0,0.0,4
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,A,Erythrinidae,"Hoplias microlepis (Günther, 1864)",H. MICROLEPIS,D,1,1.0,0.0,1
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,A,Carangidae,"Oligoplites saurus (Bloch & Schneider, 1801)",O. SAURUS,M,P,1.0,0.0,2
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,P,Sciaenidae,"Cynoscion albus (Günther, 1864)",C. ALBUS,M,P,1.0,0.0,1
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,P,Centropomidae,"Centropomus nigrescens Günther, 1864",C. NIGRESCENS,M,P,1.0,0.0,1
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,A,Loricariidae,"Pterygoplichthys pardalis (Castelnau, 1855)",P. PARDALIS,D,I,1.0,0.0,6
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,P,Eleotridae,"Dormitator latifrons (Richardson, 1844)",D. LATIFRONS,D,2,1.0,0.0,1
2025,3,2025-03-01,2017-2025,SECA,B-67,9.10666,-79.78751,Boya 67,Semestral,C,Bothidae,"Trichopsetta caribbaea  Anderson & Gutherz, 1967",T. CARIBBAEA,M,P,1.0,0.0,1
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Achiridae,"Achirus mazatlanus (Steindachner, 1869)",A. MAZATLANUS,M,P,1.0,0.0,7
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Ariidae,"Occidentarius platypogon (Günther, 1864)",O. PLATYPOGON,M,P,1.0,0.0,225
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Atherinidae,"Atherinella chagresi (Meek & Hildebrand, 1914)",A. CHAGRESI,D,P,0.0,0.0,82
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,A,Carangidae,"Oligoplites saurus (Bloch & Schneider, 1801)",O. SAURUS,M,P,1.0,0.0,1
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Centropomidae,"Centropomus medius Günther, 1864",C. MEDIUS,M,P,1.0,0.0,4
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Centropomidae,"Centropomus nigrescens Günther, 1864",C. NIGRESCENS,M,P,1.0,0.0,1
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Centropomidae,"Centropomus viridis Lockington, 1877",C. VIRIDIS,M,P,1.0,0.0,1
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,A,Cichlidae,"Amatitlania nigrofasciata (Günther, 1867)",A. NIGROFASCIATA,D,1,1.0,0.0,1
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,I,Cichlidae,"Astronotus ocellatus (Agassiz, 1831)",A. OCELLATUS,D,1,1.0,0.0,8
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Characidae,"Astyanax aeneus (Günther, 1860)",A. AENEUS,D,1,0.0,0.0,78
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,A,Characidae,"Astyanax orthodus Eigenmann, 1907",A. ORTHODUS,D,1,0.0,0.0,2
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,A,Bryconidae,"Brycon behreae Hildebrand, 1938",B. BEHREAE,D,1,1.0,0.0,16
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Bryconidae,"Brycon guatemalensis Regan, 1908",B. GUATEMALENSIS,D,1,1.0,0.0,3
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,I,Cichlidae,"Cichla monoculus Agassiz, 1831",C. MONOCULUS,D,1,1.0,0.0,36
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Cichlidae,"Isthmoheros tuyrensis (Meek & Hildebrand, 1913)",I. TUYRENSIS,D,2,0.0,0.0,1
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,I,Cichlidae,"Oreochromis niloticus (Linnaeus, 1758)",O. NILOTICUS,D,2,1.0,0.0,9
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Cichlidae,"Panamius panamensis (Meek & Hildebrand, 1913)",P. PANAMENSIS,D,1,0.0,0.0,16
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,I,Cichlidae,"Parachromis dovii (Günther, 1864)",P. DOVII,D,1,1.0,0.0,12
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Characidae,"Roeboides ilseae Bussing, 1986",R. ILSEAE,D,1,0.0,0.0,14
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Cichlidae,"Vieja maculicauda (Regan, 1905)",V. MACULICAUDA,D,2,1.0,0.0,12
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Eleotridae,"Dormitator latifrons (Richardson, 1844)",D. LATIFRONS,D,2,1.0,0.0,1
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Eleotridae,"Eleotris picta Kner, 1863",E. PICTA,D,2,0.0,0.0,4
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Eleotridae,"Gobiomorus dormitor Lacepède, 1800",G. DORMITOR,D,2,0.0,0.0,15
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Elopidae,"Elops affinis Regan, 1909",E. AFFINIS,M,P,1.0,0.0,10
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,A,Erythrinidae,"Hoplias microlepis (Günther, 1864)",H. MICROLEPIS,D,1,1.0,0.0,3
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Gerreidae,"Diapterus peruvianus (Cuvier, 1830)",D. PERUVIANUS,M,P,1.0,0.0,4
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Gerreidae,"Eucinostomus gracilis (Gill, 1862)",E. GRACILIS,M,P,1.0,0.0,1
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Gerreidae,"Eugerres lineatus (Humboldt, 1821)",E. LINEATUS,M,P,1.0,0.0,2
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Gerreidae,"Eugerres plumieri (Cuvier, 1830)",E. PLUMIERI,M,P,1.0,0.0,11
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,A,Gerreidae,"Gerres cinereus (Walbaum, 1792)",G. CINEREUS,M,P,1.0,0.0,50
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,A,Gobiidae,"Awaous banana (Valenciennes, 1837)",A. BANANA,D,2,1.0,0.0,4
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Gobiidae,"Ctenogobius sagittula (Günther, 1862)",C. SAGITTULA,M,2,0.0,0.0,1
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Gobiidae,"Parrella lucretiae (Eigenmann & Eigenmann, 1888)",P. LUCRETIAE,M,P,0.0,0.0,2
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Lutjanidae,"Lutjanus colorado Jordan & Gilbert, 1882",L. COLORADO,M,P,1.0,0.0,3
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Mugilidae,"Dajaus monticola (Bancroft, 1834)",D. MONTICOLA,D,P,1.0,0.0,1
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Poeciliidae,"Brachyrhaphis parismina (Meek, 1912)",B. PARISMINA,D,2,0.0,0.0,1
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Poeciliidae,"Gambusia nicaraguensis Günther, 1866",G. NICARAGUENSIS,D,2,0.0,0.0,81
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,A,Poeciliidae,"Poecilia gillii (Kner, 1863)",P. GILLII,D,2,0.0,0.0,9
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,A,Poeciliidae,"Poeciliopsis turrubarensis (Meek, 1912)",P. TURRUBARENSIS,D,2,0.0,0.0,11
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Pristigasteridae,"Ilisha fuerthii (Steindachner, 1875)",I. FUERTHII,M,P,1.0,0.0,4
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Sciaenidae,"Cynoscion albus (Günther, 1864)",C. ALBUS,M,P,1.0,0.0,4
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,A,Synbranchidae,"Synbranchus marmoratus Bloch, 1795",S. MARMORATUS,D,2,0.0,0.0,1
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Syngnathidae,"Microphis lineatus (Kaup, 1856)",M. LINEATUS,M,P,1.0,0.0,22
2004,8,2004-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Syngnathidae,"Pseudophallus elcapitanensis (Meek & Hildebrand, 1914)",P. ELCAPITANENSIS,M,P,0.0,0.0,7
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Albulidae,"Albula vulpes (Linnaeus, 1758)",A. VULPES,M,P,0.0,0.0,8
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Bryconidae,"Bryconamericus emperador (Eigenmann & Ogle, 1907)",B. EMPERADOR,D,1,0.0,0.0,29
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Carangidae,"Oligoplites altus (Günther, 1868)",O. ALTUS,M,P,1.0,0.0,5
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Centropomidae,"Centropomus nigrescens Günther, 1864",C. NIGRESCENS,M,P,1.0,0.0,24
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Centropomidae,"Centropomus robalito Jordan & Gilbert, 1882",C. ROBALITO,M,P,1.0,0.0,1
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Centropomidae,"Centropomus viridis Lockington, 1877",C. VIRIDIS,M,P,1.0,0.0,1
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Characidae,"Astyanax aeneus (Günther, 1860)",A. AENEUS,D,1,0.0,0.0,5
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,A,Characidae,"Astyanax ruberrimus Eigenmann, 1913",A. RUBERRIMUS,D,1,0.0,0.0,54
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Characidae,"Roeboides bouchellei Fowler, 1923",R. BOUCHELLEI,D,1,0.0,0.0,1
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Characidae,"Roeboides occidentalis Meek & Hildebrand, 1916",R. OCCIDENTALIS,D,1,0.0,0.0,11
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Cichlidae,"Andinoacara coeruleopunctatus (Kner, 1863)",A. COERULEOPUNCTATUS,D,2,0.0,0.0,9
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,I,Cichlidae,"Cichla monoculus Agassiz, 1831",C. MONOCULUS,D,1,1.0,0.0,7
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,I,Cichlidae,"Oreochromis mossambicus (Peters, 1852)",O. MOSSAMBICUS,D,2,1.0,0.0,49
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,I,Cichlidae,"Oreochromis niloticus (Linnaeus, 1758)",O. NILOTICUS,D,2,1.0,0.0,5
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Cichlidae,"Vieja maculicauda (Regan, 1905)",V. MACULICAUDA,D,2,1.0,0.0,5
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,I,Cyprinidae,"Ctenopharyngodon idella (Valenciennes, 1844)",C. IDELLA,D,1,1.0,0.0,4
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Eleotridae,"Dormitator latifrons (Richardson, 1844)",D. LATIFRONS,D,2,1.0,0.0,20
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Eleotridae,"Eleotris amblyopsis (Cope, 1871)",E. AMBLYOPSIS,D,2,0.0,0.0,6
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Eleotridae,"Eleotris picta Kner, 1863",E. PICTA,D,2,0.0,0.0,7
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Eleotridae,"Gobiomorus dormitor Lacepède, 1800",G. DORMITOR,D,2,0.0,0.0,26
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Eleotridae,"Gobiomorus maculatus (Günther, 1859)",G. MACULATUS,D,2,0.0,0.0,26
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Eleotridae,"Gobiomorus polylepis Ginsburg, 1953",G. POLYLEPIS,D,2,0.0,0.0,3
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Engraulidae,"Anchoa spinifer (Valenciennes, 1848)",A. SPINIFER,M,P,1.0,0.0,1
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Gerreidae,"Eugerres lineatus (Humboldt, 1821)",E. LINEATUS,M,P,1.0,0.0,21
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,A,Gerreidae,"Gerres cinereus (Walbaum, 1792)",G. CINEREUS,M,P,1.0,0.0,1
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Gobiidae,"Awaous transandeanus (Günther, 1867)",A. TRANSANDEANUS,D,2,1.0,0.0,1
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,A,Gobiidae,"Awaous banana (Valenciennes, 1837)",A. BANANA,D,2,1.0,0.0,1
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Gobiidae,"Gobionellus microdon (Gilbert, 1892)",G. MICRODON,M,2,0.0,0.0,1
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,C,Gobiidae,"Gobius incognitus Kovačić & Šanda, 2016",G. INCOGNITUS,M,2,0.0,0.0,4
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Haemulidae,"Haemulopsis elongatus (Steindachner, 1879)",H. ELONGATUS,M,P,1.0,0.0,2
2005,8,2005-08-01,2004-2016,LLUVIOSA,BCH,9.20217,-79.8685507,Banana Channel,Semestral,P,Lutjanidae,"Lutjanus argentiventris (Peters, 1869)",L. ARGENTIVENTRIS,M,P,1.0,0.0,2
